playerID,yearID,R,AB,H,HR,RBI,BB,SO,BA,OBP,SLG,OPS
adairje01,1969,29.0,348.0,87.33333333333333,3.0,28.666666666666668,15.666666666666666,44.0,0.24523090689637153,0.2788584322571264,0.30663926857003304,0.5854977008271595
adamsba01,1911,9.0,83.0,16.0,0.0,6.0,9.0,23.0,0.1927710843373494,0.2717391304347826,0.2289156626506024,0.500654793085385
adamsba01,1912,5.0,93.0,21.0,0.0,8.0,6.0,20.0,0.2225991344016844,0.27266201804757995,0.2746520060825828,0.5473140241301627
adamsba01,1913,13.0,79.66666666666667,18.0,0.0,6.333333333333333,6.666666666666667,16.333333333333332,0.22387112104766382,0.29106429618472546,0.2900195763820992,0.5810838725668246
adamsba01,1914,8.0,90.0,23.666666666666668,0.0,8.666666666666666,4.0,14.0,0.25610532100538946,0.29903531067747907,0.33944534965061185,0.6384806603280909
adamsba01,1915,4.0,88.0,20.333333333333332,0.3333333333333333,6.666666666666667,4.0,18.0,0.2269457440527988,0.27384694278408594,0.3116870338330427,0.5855339766171287
adamsba01,1919,2.0,98.66666666666667,20.333333333333332,0.3333333333333333,8.0,2.6666666666666665,19.666666666666668,0.19853286946900303,0.22448241893070597,0.2557491869961947,0.4802316059269007
adamsba01,1920,4.0,91.33333333333333,15.0,0.3333333333333333,5.0,4.333333333333333,18.666666666666668,0.1636358442973783,0.20416298681003162,0.20610514936588709,0.4102681361759187
adamsba01,1921,7.0,88.66666666666667,14.0,0.3333333333333333,4.666666666666667,3.6666666666666665,15.0,0.15734216500474152,0.19000823800181746,0.18699244231156065,0.37700068031337813
adamsba01,1922,6.0,81.33333333333333,15.333333333333334,0.3333333333333333,4.333333333333333,2.6666666666666665,12.666666666666666,0.19493942613141438,0.21862481103552533,0.2735781877208355,0.4922029987563608
adamsba01,1923,5.0,69.33333333333333,15.0,0.6666666666666666,5.0,2.0,10.666666666666666,0.22858331847095892,0.25150462962962966,0.32249123119909634,0.573995860828726
adamsbe01,1917,4.0,54.0,11.0,0.0,6.0,4.0,0.0,0.2037037037037037,0.25862068965517243,0.2777777777777778,0.5363984674329503
adamsbe01,1918,10.0,80.5,16.5,0.5,6.5,2.0,10.0,0.20465559016960885,0.2321140831453432,0.28374870197300106,0.5158627851183443
